asn,name,prefix,family,center_ip,geo_status,geo_message,country,region,city,lat,lon,isp,as,query
1659,TANet,140.131.8.0/21,ipv4,140.131.12.0,success,,Taiwan,Taiwan,Taipei,25.0173,121.54,T-TP1RC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.131.12.0
1659,TANet,140.131.16.0/22,ipv4,140.131.18.0,success,,Taiwan,Taiwan,Taipei,25.0173,121.54,T-TP1RC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.131.18.0
1659,TANet,140.131.20.0/24,ipv4,140.131.20.128,success,,Taiwan,Taiwan,Taipei,25.0173,121.54,T-TP1RC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.131.20.128
1659,TANet,140.131.150.0/23,ipv4,140.131.151.0,success,,Taiwan,Taiwan,Taipei,25.0173,121.54,T-TP1RC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.131.151.0
1659,TANet,140.131.152.0/21,ipv4,140.131.156.0,success,,Taiwan,Taiwan,Taipei,25.0173,121.54,T-TP1RC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.131.156.0
1659,TANet,140.131.160.0/19,ipv4,140.131.176.0,success,,Taiwan,Taiwan,Taipei,25.0173,121.54,T-TP1RC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.131.176.0
1659,TANet,140.133.32.0/19,ipv4,140.133.48.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,T-MOE.GOV.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.133.48.0
1659,TANet,140.134.0.0/16,ipv4,140.134.128.0,success,,Taiwan,Taichung City,Taichung,24.144,120.6844,T-FCU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.134.128.0
1659,TANet,140.136.0.0/15,ipv4,140.137.0.0,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,T-PCCU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,140.137.0.0
1659,TANet,140.138.0.0/16,ipv4,140.138.128.0,success,,Taiwan,New Taipei City,Banqiao,25.0104,121.4684,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,140.138.128.0
1659,TANet,163.13.0.0/16,ipv4,163.13.128.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,163.13.128.0
1659,TANet,163.14.0.0/15,ipv4,163.15.0.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.0.0
1659,TANet,163.15.15.0/24,ipv4,163.15.15.128,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.15.128
1659,TANet,163.15.151.0/24,ipv4,163.15.151.128,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.151.128
1659,TANet,163.15.152.0/21,ipv4,163.15.156.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.156.0
1659,TANet,163.15.160.0/20,ipv4,163.15.168.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.168.0
1659,TANet,163.15.176.0/22,ipv4,163.15.178.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.178.0
1659,TANet,163.15.180.0/24,ipv4,163.15.180.128,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.180.128
1659,TANet,163.15.185.0/24,ipv4,163.15.185.128,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.185.128
1659,TANet,163.15.188.0/22,ipv4,163.15.190.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.190.0
1659,TANet,163.15.192.0/24,ipv4,163.15.192.128,success,,Taiwan,Kaohsiung,Kaohsiung,22.6283,120.265,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.15.192.128
1659,TANet,163.16.0.0/13,ipv4,163.20.0.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,163.20.0.0
1659,TANet,163.24.0.0/14,ipv4,163.26.0.0,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,T-TNRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.26.0.0
1659,TANet,163.24.242.0/23,ipv4,163.24.243.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.24.243.0
1659,TANet,163.24.244.0/22,ipv4,163.24.246.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.24.246.0
1659,TANet,163.24.248.0/21,ipv4,163.24.252.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.24.252.0
1659,TANet,163.28.0.0/16,ipv4,163.28.128.0,success,,Taiwan,Taiwan,Taipei,25.033,121.565,T-EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.28.128.0
1659,TANet,163.30.0.0/15,ipv4,163.31.0.0,success,,Taiwan,Taiwan,Taipei,25.033,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,163.31.0.0
1659,TANet,163.32.0.0/16,ipv4,163.32.128.0,success,,Taiwan,Kaohsiung,Zuoying,22.6824,120.2958,T-KPPRC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,163.32.128.0
1659,TANet,192.83.166.0/23,ipv4,192.83.167.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.167.0
1659,TANet,192.83.168.0/21,ipv4,192.83.172.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.172.0
1659,TANet,192.83.176.0/20,ipv4,192.83.184.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.184.0
1659,TANet,192.83.191.0/24,ipv4,192.83.191.128,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.191.128
1659,TANet,192.83.192.0/22,ipv4,192.83.194.0,success,,Taiwan,Taiwan,Taipei,25.033,121.565,T-EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.194.0
1659,TANet,192.83.193.0/24,ipv4,192.83.193.128,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.193.128
1659,TANet,192.83.196.0/24,ipv4,192.83.196.128,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.83.196.128
1659,TANet,192.192.0.0/16,ipv4,192.192.128.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.128.0
1659,TANet,192.192.21.0/24,ipv4,192.192.21.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.21.128
1659,TANet,192.192.22.0/24,ipv4,192.192.22.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.22.128
1659,TANet,192.192.23.0/24,ipv4,192.192.23.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.23.128
1659,TANet,192.192.24.0/23,ipv4,192.192.25.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.25.0
1659,TANet,192.192.26.0/24,ipv4,192.192.26.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.26.128
1659,TANet,192.192.48.0/21,ipv4,192.192.52.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.52.0
1659,TANet,192.192.90.0/24,ipv4,192.192.90.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.90.128
1659,TANet,192.192.91.0/24,ipv4,192.192.91.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.91.128
1659,TANet,192.192.92.0/23,ipv4,192.192.93.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.93.0
1659,TANet,192.192.94.0/24,ipv4,192.192.94.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.94.128
1659,TANet,192.192.114.0/23,ipv4,192.192.115.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.115.0
1659,TANet,192.192.120.0/23,ipv4,192.192.121.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.121.0
1659,TANet,192.192.122.0/24,ipv4,192.192.122.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.122.128
1659,TANet,192.192.248.0/22,ipv4,192.192.250.0,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.250.0
1659,TANet,192.192.255.0/24,ipv4,192.192.255.128,success,,Taiwan,Taipei,Yingge District,24.9493,121.337,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,192.192.255.128
1659,TANet,203.64.0.0/16,ipv4,203.64.128.0,success,,Taiwan,Taipei City,Taipei,25.053,121.5259,NPTIC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,203.64.128.0
1659,TANet,203.64.8.0/21,ipv4,203.64.12.0,success,,Taiwan,Hualien County,Hualien City,23.9807,121.6115,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.64.12.0
1659,TANet,203.64.120.0/21,ipv4,203.64.124.0,success,,Taiwan,Hualien County,Hualien City,23.9807,121.6115,T-NPIC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,203.64.124.0
1659,TANet,203.64.128.0/21,ipv4,203.64.132.0,success,,Taiwan,Taipei City,Taipei,25.053,121.5259,NPTIC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,203.64.132.0
1659,TANet,203.64.207.0/24,ipv4,203.64.207.128,success,,Taiwan,Taipei City,Taipei,25.053,121.5259,SCC,AS1659 Taiwan Academic Network (TANet) Information Center,203.64.207.128
1659,TANet,203.64.238.0/24,ipv4,203.64.238.128,success,,Taiwan,Taipei City,Taipei,25.053,121.5259,T-KH.USC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,203.64.238.128
1659,TANet,203.68.0.0/16,ipv4,203.68.128.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.68.128.0
1659,TANet,203.68.94.0/23,ipv4,203.68.95.0,success,,Taiwan,Kaohsiung,Kaohsiung,22.6771,120.322,T-VGHKS.GOV.TW,AS1659 Taiwan Academic Network (TANet) Information Center,203.68.95.0
1659,TANet,203.68.96.0/22,ipv4,203.68.98.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.68.98.0
1659,TANet,203.71.0.0/16,ipv4,203.71.128.0,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.71.128.0
1659,TANet,203.71.10.0/23,ipv4,203.71.11.0,success,,Taiwan,Taipei,Tamsui,25.172,121.443,T-TOUC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,203.71.11.0
1659,TANet,203.71.12.0/22,ipv4,203.71.14.0,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.71.14.0
1659,TANet,203.72.0.0/16,ipv4,203.72.128.0,success,,Taiwan,Yilan County,Yilan,24.757,121.753,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.72.128.0
1659,TANet,203.72.0.0/21,ipv4,203.72.4.0,success,,Taiwan,Yilan County,Yilan,24.757,121.753,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,203.72.4.0
1659,TANet,210.59.0.0/17,ipv4,210.59.64.0,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.59.64.0
1659,TANet,210.60.0.0/16,ipv4,210.60.128.0,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,STGVS.TPC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.128.0
1659,TANet,210.60.8.0/22,ipv4,210.60.10.0,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.10.0
1659,TANet,210.60.12.0/23,ipv4,210.60.13.0,success,,Taiwan,Taipei,Tamsui,25.172,121.443,TOUC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.13.0
1659,TANet,210.60.28.0/22,ipv4,210.60.30.0,success,,Taiwan,Taiwan,Taipei,25.0253,121.541,T-ASIA.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.30.0
1659,TANet,210.60.80.0/21,ipv4,210.60.84.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.84.0
1659,TANet,210.60.88.0/22,ipv4,210.60.90.0,success,,Taiwan,Taiwan,Taichung,24.1946,120.662,XXES.TC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.90.0
1659,TANet,210.60.92.0/24,ipv4,210.60.92.128,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,GFES.TC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.92.128
1659,TANet,210.60.119.0/24,ipv4,210.60.119.128,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,NDMCTSGH.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.119.128
1659,TANet,210.60.122.0/23,ipv4,210.60.123.0,success,,Taiwan,Taiwan,Neihu District,25.0709,121.596,NDMCTSGH.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.123.0
1659,TANet,210.60.124.0/23,ipv4,210.60.125.0,success,,Taiwan,Taiwan,Neihu District,25.0709,121.596,NDMCTSGH.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.125.0
1659,TANet,210.60.126.0/24,ipv4,210.60.126.128,success,,Taiwan,Taiwan,Neihu District,25.0709,121.596,NDMCTSGH.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.126.128
1659,TANet,210.60.183.0/24,ipv4,210.60.183.128,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,ISU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.183.128
1659,TANet,210.60.184.0/22,ipv4,210.60.186.0,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,ISU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.186.0
1659,TANet,210.60.188.0/23,ipv4,210.60.189.0,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.189.0
1659,TANet,210.60.190.0/24,ipv4,210.60.190.128,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,ISU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.190.128
1659,TANet,210.60.221.0/24,ipv4,210.60.221.128,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,TKU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.221.128
1659,TANet,210.60.222.0/24,ipv4,210.60.222.128,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,TKU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.222.128
1659,TANet,210.60.223.0/24,ipv4,210.60.223.128,success,,Taiwan,Tainan,Tainan City,22.9917,120.2148,TKU.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.60.223.128
1659,TANet,210.62.64.0/19,ipv4,210.62.80.0,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,TANET,AS1659 Taiwan Academic Network (TANet) Information Center,210.62.80.0
1659,TANet,210.62.224.0/20,ipv4,210.62.232.0,success,,Taiwan,Taiwan,Taipei,25.0501,121.565,T-MOE.GOV.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.62.232.0
1659,TANet,210.62.240.0/21,ipv4,210.62.244.0,success,,Taiwan,Taiwan,Taipei,25.0253,121.541,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.62.244.0
1659,TANet,210.67.248.0/21,ipv4,210.67.252.0,success,,Taiwan,Taiwan,Neihu District,25.0689,121.591,TANET,AS1659 Taiwan Academic Network (TANet) Information Center,210.67.252.0
1659,TANet,210.70.0.0/16,ipv4,210.70.128.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.70.128.0
1659,TANet,210.70.79.0/24,ipv4,210.70.79.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-ASIA.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.70.79.128
1659,TANet,210.70.80.0/24,ipv4,210.70.80.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-ASIA.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.70.80.128
1659,TANet,210.70.82.0/23,ipv4,210.70.83.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-ASIA.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.70.83.0
1659,TANet,210.70.84.0/22,ipv4,210.70.86.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-ASIA.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.70.86.0
1659,TANet,210.70.94.0/23,ipv4,210.70.95.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.70.95.0
1659,TANet,210.71.0.0/17,ipv4,210.71.64.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-THSH.TP.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.71.64.0
1659,TANet,210.240.0.0/16,ipv4,210.240.128.0,success,,Taiwan,Taitung,Taitung,22.7564,121.1418,DCPS.TTCT,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.128.0
1659,TANet,210.240.202.0/23,ipv4,210.240.203.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.203.0
1659,TANet,210.240.204.0/24,ipv4,210.240.204.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.204.128
1659,TANet,210.240.205.0/24,ipv4,210.240.205.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.205.128
1659,TANet,210.240.206.0/24,ipv4,210.240.206.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.206.128
1659,TANet,210.240.207.0/24,ipv4,210.240.207.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.207.128
1659,TANet,210.240.208.0/24,ipv4,210.240.208.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.208.128
1659,TANet,210.240.209.0/24,ipv4,210.240.209.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.209.128
1659,TANet,210.240.210.0/24,ipv4,210.240.210.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.210.128
1659,TANet,210.240.211.0/24,ipv4,210.240.211.128,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-NHMC.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.211.128
1659,TANet,210.240.232.0/21,ipv4,210.240.236.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-MCUT.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.236.0
1659,TANet,210.240.240.0/21,ipv4,210.240.244.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-MCUT.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.244.0
1659,TANet,210.240.248.0/23,ipv4,210.240.249.0,success,,Taiwan,New Taipei City,New Taipei City,25.0693,121.4626,T-MCUT.EDU.TW,AS1659 Taiwan Academic Network (TANet) Information Center,210.240.249.0
1659,TANet,210.243.0.0/18,ipv4,210.243.32.0,success,,Taiwan,New Taipei City,Beitou,25.1403,121.4948,Taiwan Academic Network (TANet) Information Center,AS1659 Taiwan Academic Network (TANet) Information Center,210.243.32.0
1659,TANet,2001:288::/32,ipv6,2001:288:8000::,success,,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,TANET-TWNIC,AS1659 Taiwan Academic Network (TANet) Information Center,2001:288:8000::
